DATA;FX_ATRASO;ORIGEM;ACIONAMENTOS;VALORPRIN_FIN_ACIONAMENTOS;CPC;VALORPRIN_FIN_CPC;CPCA;VALORPRIN_FIN_CPCA;PROMESSA;VALORPRIN_FIN_PROMESSA;nr_dia_util;quartil;dt_mes;mes_abreviado
2025-09-23;151-180;Robô;2499,0;498837,46;2269,0;445716,31;222,0;41763,07;64,0;5848,4400000000005;17;Q3;9;Set
2025-09-23;181-360;Robô;13118,0;3267731,79;11945,0;2952713,2699999996;1187,0;299790,35;192,0;21666,550000000003;17;Q3;9;Set
2025-09-23;361-720;Robô;704,0;363369,57999999996;30,0;14832,06;17,0;9222,84;17,0;9222,84;17;Q3;9;Set
2025-09-23;Maior 720;Robô;369,0;113859,91;28,0;7135,170000000001;17,0;3551,87;17,0;3551,87;17;Q3;9;Set
2025-09-24;Preventivo;Robô;229,0;16616,239999999998;89,0;6309,129999999999;72,0;5144,849999999999;71,0;5064,949999999999;18;Q3;9;Set
2025-09-24;0-30;Robô;5968,0;548172,1;5538,0;500902,04000000004;934,0;79674,2;285,0;22015,489999999998;18;Q3;9;Set
2025-09-24;31-60;Robô;8208,0;1081883,52;7398,0;933475,41;967,0;121859,84000000001;242,0;26707,480000000003;18;Q3;9;Set
2025-09-24;61-90;Robô;27,0;3417,28;24,0;3030,95;3,0;612,04;2,0;452,24;18;Q3;9;Set
2025-09-24;91-120;Robô;3256,0;500423,46;2966,0;453672,80000000005;293,0;40879,59;90,0;10038,939999999999;18;Q3;9;Set
2025-09-24;121-150;Robô;6535,0;924598,3200000001;5964,0;836742,02;545,0;70255,35;162,0;20118,5;18;Q3;9;Set
2025-09-24;151-180;Robô;2499,0;498837,46;2269,0;445716,31;222,0;41763,07;64,0;5848,4400000000005;18;Q3;9;Set
2025-09-24;181-360;Robô;13118,0;3267731,79;11945,0;2952713,2699999996;1187,0;299790,35;192,0;21666,550000000003;18;Q3;9;Set
2025-09-24;361-720;Robô;707,0;364789,81;30,0;14832,06;17,0;9222,84;17,0;9222,84;18;Q3;9;Set
2025-09-24;Maior 720;Robô;369,0;113859,91;28,0;7135,170000000001;17,0;3551,87;17,0;3551,87;18;Q3;9;Set
2025-09-25;Preventivo;Robô;264,0;19407,199999999997;109,0;8017,729999999999;88,0;6653,95;87,0;6574,0499999999965;19;Q3;9;Set
2025-09-25;0-30;Robô;5969,0;548231,9;5539,0;500961,83999999997;935,0;79734,0;286,0;22075,289999999997;19;Q3;9;Set
2025-09-25;31-60;Robô;8209,0;1081913,4200000002;7398,0;933475,41;967,0;121859,84000000001;242,0;26707,480000000003;19;Q3;9;Set
2025-09-25;61-90;Robô;27,0;3417,28;24,0;3030,95;3,0;612,04;2,0;452,24;19;Q3;9;Set
2025-09-25;91-120;Robô;3256,0;500423,46;2966,0;453672,80000000005;293,0;40879,59;90,0;10038,939999999999;19;Q3;9;Set
2025-09-25;121-150;Robô;6535,0;924598,3200000001;5964,0;836742,02;545,0;70255,35;162,0;20118,5;19;Q3;9;Set
2025-09-25;151-180;Robô;2500,0;499011,58;2269,0;445716,31;222,0;41763,07;64,0;5848,4400000000005;19;Q3;9;Set
2025-09-25;181-360;Robô;13118,0;3267731,79;11945,0;2952713,2699999996;1187,0;299790,35;192,0;21666,550000000003;19;Q3;9;Set
2025-09-25;361-720;Robô;892,0;467499,72;47,0;20197,040000000005;26,0;11439,43;26,0;11439,43;19;Q3;9;Set
2025-09-25;Maior 720;Robô;425,0;134742,66;32,0;8538,12;19,0;4392,8099999999995;19,0;4392,8099999999995;19;Q3;9;Set
2025-09-26;Preventivo;Robô;286,0;21621,82;119,0;8859,719999999998;97,0;7466,04;96,0;7386,1399999999985;20;Q3;9;Set
2025-09-26;0-30;Robô;5971,0;548901,1;5540,0;500991,74;936,0;79763,9;287,0;22105,19;20;Q3;9;Set
2025-09-26;31-60;Robô;8214,0;1082263,54;7402,0;933651,41;971,0;122035,84;246,0;26883,48;20;Q3;9;Set
2025-09-26;61-90;Robô;27,0;3417,28;24,0;3030,95;3,0;612,04;2,0;452,24;20;Q3;9;Set
2025-09-26;91-120;Robô;3257,0;500544,52;2966,0;453672,80000000005;293,0;40879,59;90,0;10038,939999999999;20;Q3;9;Set
2025-09-26;121-150;Robô;6536,0;925237,6200000001;5964,0;836742,02;545,0;70255,35;162,0;20118,5;20;Q3;9;Set
2025-09-26;151-180;Robô;2501,0;499455,38;2269,0;445716,31;222,0;41763,07;64,0;5848,4400000000005;20;Q3;9;Set
2025-09-26;181-360;Robô;13118,0;3267731,79;11945,0;2952713,2699999996;1187,0;299790,35;192,0;21666,550000000003;20;Q3;9;Set
2025-09-26;361-720;Robô;1080,0;573390,87;53,0;23612,769999999997;29,0;12690,61;29,0;12690,61;20;Q3;9;Set
2025-09-26;Maior 720;Robô;466,0;145985,96000000002;35,0;9081,88;22,0;4936,57;22,0;4936,57;20;Q3;9;Set
2025-09-27;Preventivo;Robô;286,0;21621,82;119,0;8859,719999999998;97,0;7466,04;96,0;7386,1399999999985;20;Q3;9;Set
2025-09-27;0-30;Robô;5971,0;548901,1;5540,0;500991,74;936,0;79763,9;287,0;22105,19;20;Q3;9;Set
2025-09-27;31-60;Robô;8214,0;1082263,54;7402,0;933651,41;971,0;122035,84;246,0;26883,48;20;Q3;9;Set
2025-09-27;61-90;Robô;27,0;3417,28;24,0;3030,95;3,0;612,04;2,0;452,24;20;Q3;9;Set
2025-09-27;91-120;Robô;3257,0;500544,52;2966,0;453672,80000000005;293,0;40879,59;90,0;10038,939999999999;20;Q3;9;Set
2025-09-27;121-150;Robô;6536,0;925237,6200000001;5964,0;836742,02;545,0;70255,35;162,0;20118,5;20;Q3;9;Set
2025-09-27;151-180;Robô;2502,0;500094,68;2269,0;445716,31;222,0;41763,07;64,0;5848,4400000000005;20;Q3;9;Set
2025-09-27;181-360;Robô;13119,0;3268175,59;11945,0;2952713,2699999996;1187,0;299790,35;192,0;21666,550000000003;20;Q3;9;Set
2025-09-27;361-720;Robô;1081,0;574798,03;53,0;23612,769999999997;29,0;12690,61;29,0;12690,61;20;Q3;9;Set
2025-09-27;Maior 720;Robô;466,0;145985,96000000002;35,0;9081,88;22,0;4936,57;22,0;4936,57;20;Q3;9;Set
2025-09-29;Preventivo;Robô;319,0;25772,609999999997;138,0;11068,43;114,0;9558,55;113,0;9478,65;21;Q3;9;Set
2025-09-29;0-30;Robô;5971,0;548901,1;5540,0;500991,74;936,0;79763,9;287,0;22105,19;21;Q3;9;Set
2025-09-29;31-60;Robô;8214,0;1082263,54;7402,0;933651,41;971,0;122035,84;246,0;26883,48;21;Q3;9;Set
2025-09-29;61-90;Robô;27,0;3417,28;24,0;3030,95;3,0;612,04;2,0;452,24;21;Q3;9;Set
2025-09-29;91-120;Robô;3258,0;500857,78;2966,0;453672,80000000005;293,0;40879,59;90,0;10038,939999999999;21;Q3;9;Set
2025-09-29;121-150;Robô;6537,0;925876,9200000002;5964,0;836742,02;545,0;70255,35;162,0;20118,5;21;Q3;9;Set
2025-09-29;151-180;Robô;2503,0;500538,48;2269,0;445716,31;222,0;41763,07;64,0;5848,4400000000005;21;Q3;9;Set
2025-09-29;181-360;Robô;13119,0;3268175,59;11945,0;2952713,2699999996;1187,0;299790,35;192,0;21666,550000000003;21;Q3;9;Set
2025-09-29;361-720;Robô;1397,0;708296,77;76,0;32014,410000000003;44,0;18323,850000000006;44,0;18323,850000000006;21;Q3;9;Set
2025-09-29;Maior 720;Robô;618,0;205000,48;45,0;12072,27;27,0;5944,200000000001;27,0;5944,200000000001;21;Q3;9;Set
2025-09-30;Preventivo;Robô;319,0;25772,609999999997;138,0;11068,43;114,0;9558,55;113,0;9478,65;22;Q3;9;Set
2025-09-30;0-30;Robô;5971,0;548901,1;5540,0;500991,74;936,0;79763,9;287,0;22105,19;22;Q3;9;Set
2025-09-30;31-60;Robô;8214,0;1082263,54;7402,0;933651,41;971,0;122035,84;246,0;26883,48;22;Q3;9;Set
2025-09-30;61-90;Robô;27,0;3417,28;24,0;3030,95;3,0;612,04;2,0;452,24;22;Q3;9;Set
2025-09-30;91-120;Robô;3258,0;500857,78;2966,0;453672,80000000005;293,0;40879,59;90,0;10038,939999999999;22;Q3;9;Set
2025-09-30;121-150;Robô;6537,0;925876,9200000002;5964,0;836742,02;545,0;70255,35;162,0;20118,5;22;Q3;9;Set
2025-09-30;151-180;Robô;2504,0;500633,36;2269,0;445716,31;222,0;41763,07;64,0;5848,4400000000005;22;Q3;9;Set
2025-09-30;181-360;Robô;13119,0;3268175,59;11945,0;2952713,2699999996;1187,0;299790,35;192,0;21666,550000000003;22;Q3;9;Set
2025-09-30;361-720;Robô;1399,0;709595,56;76,0;32014,410000000003;44,0;18323,850000000006;44,0;18323,850000000006;22;Q3;9;Set
2025-09-30;Maior 720;Robô;618,0;205000,48;45,0;12072,27;27,0;5944,200000000001;27,0;5944,200000000001;22;Q3;9;Set
